Mouse gene name	Gene name
	
	MTND4P11
	RPL7P59
	LINC02086
Nlgn3	NLGN3
	
Ssna1	SSNA1
	POLR2DP2
	
Cyrib	CYRIB
Ino80	INO80
	
	CAPZA1P4
	
	
	
	
Bcar3	BCAR3
	PRKAG2-AS1
	GARS1P1
	
Tprn	TPRN
	
	RPL7P48
	SLC9A3R1-AS1
	
	MIR7155
Kctd2	KCTD2
Actr3b	ACTR3B
RPS6KA4	RPS6KA4
	
Tmem203	TMEM203
	RPL21P43
	
Ndor1	
Rnf208	RNF208
	LINC01210
Cysrt1	CYSRT1
	
	
	LINC02459
	
Rnf224	RNF224
	LINC02882
Slc34a3	SLC34A3
	
	
	
Lpo	LPO
	NPIPB10P
	PABPC1P4
	
	
Nup37	NUP37
	RRN3P2
Pld1	PLD1
	UBE2DNL
Tubb4b	TUBB4B
	
Apool	APOOL
	
	
	
	TAB2-AS1
	
	
	
	
	ANKRD49P4
Fam166a	FAM166A
	
	WBP1LP2
	
	MTND2P5
	
	
	
	
	
Samd3	SAMD3
	PNPT1P2
	
	
	PHBP18
	NANOGNBP2
Chrdl1	CHRDL1
	
	
	IFITM3P5
	NPIPB11
	STPG3-AS1
	PRSS3P3
	
Stpg3	STPG3
Paxip1	PAXIP1
Anapc5	ANAPC5
	SMG1P6
Bola2	BOLA2
	BOLA2-SMG1P6
	MIR1237
	LINC02723
	
	
	LINC02724
Dcaf11	DCAF11
	
	
	MTCO3P21
	
	TBCAP2
Slx1b	SLX1B
	
Barhl2	BARHL2
	SLC22A11
	LINC02607
	OAZ1P1
Dmap1	DMAP1
Helz	HELZ
Pak3	PAK3
Nelfb	NELFB
	SLX1B-SULT1A4
Slc22a12	SLC22A12
Sae1	SAE1
	
	
	
Rbm27	RBM27
Tor4a	TOR4A
	
	
	
	
Nrarp	NRARP
	
	
Tek	TEK
	NPIPB12
	
Akr1b3	AKR1B1
	
Gm10767	RAMAC
Ramac	RAMAC
	SNX29P2
Tnfsf10	TNFSF10
	
	
	
	
Snx18	SNX18
	
	
	MIR3680-2
	CA5AP1
	
Spn	SPN
Acsl6	
	
	LINC02852
	
	
	SMG1P2
	
	
	LINC01586
	
	
	SLC7A5P1
Pik3r1	PIK3R1
Taok2	TAOK2
	
Klhl25	KLHL25
	LINC01192
	
	LINGO1-AS1
Ryr1	RYR1
Qk	QKI
	
	
	
	LINC02157
Nrxn2	NRXN2
	
	LINC02207
	
Ahcyl1	AHCYL1
	RCCD1-AS1
Mef2a	MEF2A
	FCF1P4
	GLUD1P9
Capn6	CAPN6
Acads	ACADS
	ATP6V0E2-AS1
	
	EI24P4
Tmem213	TMEM213
	SLC25A6P5
	LINC01505
	RNU6-496P
	HMGB1P12
	
A730046J19Rik	SERTM2
	
	
	
	
	RPS26P31
	EIF4BP7
Srpx2	SRPX2
	
	TRBV1
	
Trim24	TRIM24
Cnn3	CNN3
Hirip3	HIRIP3
Rpl38	RPL38
	
	
	
Lta4h	LTA4H
	
	
	MIR8081
	
7SK	RN7SKP77
	
	RNA5SP292
Zfp462	ZNF462
	
Grhl2	GRHL2
	OOSP1P1
	
	ATP1B4
Ino80e	INO80E
	LINC01326
	
	MTND3P7
Vav3	VAV3
	
	
	NPM1P29
	
	RPL23AP40
	KRT18P61
Phc3	PHC3
	
Tbc1d16	TBC1D16
	
Slco3a1	SLCO3A1
	
Psme1	PSME1
	NRXN2-AS1
	
	GTF2H2B
	LAMP2
Rasgrp2	RASGRP2
	TRBV7-1
Zfp777	ZNF777
	
	
	
Rhpn1	RHPN1
	
	LINC00476
	
Kdm7a	KDM7A
	
	RNU2-46P
	RNA5SP289
	PARK7P2
	LINC00092
	
	Y_RNA
	
	LINC01583
	
	
	EIF4BP3
	
	RPL36AP35
	
Actl7b	ACTL7B
	
Sclt1	SCLT1
	LUNAR1
Actl7a	ACTL7A
Galntl5	GALNTL5
	
	
	UST-AS1
	
Zup1	ZUP1
	
	
	OR4F28P
	HNRNPA1P62
Elp1	ELP1
	LINC01151
Aen	AEN
	RNU7-37P
	MCTS1
	
	
	
	H3P27
	LINC02519
	
Oc90	OC90
Impg1	IMPG1
	
	
	C1GALT1C1
	
	
	
	
	
	PGAM1P12
	
	LINC00251
	
	H3P46
	GLRX5P1
	
	
	
	
	
	PCAT1
	NR2F2-AS1
	
	CUL4B
	RPL36AP48
Cox11	COX11
Ntn4	NTN4
Doc2a	DOC2A
	ASAP1-IT2
	KRT8P4
	LINC01581
Lactb2	LACTB2
	TUBAP4
	
	HNRNPA3P7
	
	UBE2Q2P6
Thg1l	THG1L
	
	
	
	RPL9P18
	
	MARCKSL1P2
	
	LINC02529
	MORF4L1
	
	
	RPS24P12
	NIP7P3
Macc1	MACC1
	
	LINC00472
	
	
Arc	ARC
Emc9	EMC9
Cdkl2	CDKL2
	
	HNRNPA1P6
	EEF1A1P11
	LINC01361
Pou5f1	POU5F1B
	SEPTIN14P5
	
	RPL32P4
	
	RPS20P5
Tram1	TRAM1
	
	
	HSPE1P25
	
	LINC02103
	MARK2P10
	KDM7A-DT
	
	
	
Akr1b8	AKR1B10
Akr1b7	AKR1B10
Akr1b10	AKR1B10
	TRIM7-AS1
	OSTM1-AS1
Dpyd	DPYD
	IGBP1P4
Mtrf1l	MTRF1L
Pxylp1	PXYLP1
	
Arhgap24	ARHGAP24
	
	MTCO1P24
	
	
	
	
	
Pelo	PELO
	
Cbx1	CBX1
	
	COX5BP2
BC053393	HAVCR1
Gm12169	HAVCR1
Timd2	HAVCR1
Havcr1	HAVCR1
	
	
	TAAR4P
Pnrc1	PNRC1
Psme2b	PSME2
Psme2	PSME2
	
	ZNF425
	
	LILRP1
Txlnb	TXLNB
	
	
	TLCD4
	MAPKAPK5-AS1
	KLK11
	
	
	
Ly6d	LY6D
	
	
	
	EP400P1
Med13	MED13
	
	
	EIF4EP4
	
	
	H3P2
	ST13P7
	INSIG1-DT
	
	
	
	
	LINC01358
Zc3hc1	ZC3HC1
	
	
Ncoa2	NCOA2
	
	CT69
	
Grm1	GRM1
	ZNF859P
	
Pou3f1	POU3F1
Lrrc8d	LRRC8D
Fam13a	FAM13A
Pank3	PANK3
	ADGRD1-AS1
	
	
Tlcd3b	TLCD3B
	
	LINC00173
	
	
	
	
	FOXD3-AS1
	TOB1-AS1
	
Psmd9	PSMD9
S1pr1	S1PR1
	
	
	
	RPL12P38
Zfy2	ZNF548
Zfy1	ZNF548
Jakmip2	JAKMIP2
	
	
Slc35g2	SLC35G2
	
	NBPF6
	
	
Nfe2l1	NFE2L1
Lxn	LXN
Tg	TG
	DPY19L4P2
Tmem178b	TMEM178B
	
	
Ppp4c	PPP4C
Fmc1	FMC1
Cd22	CD22
	
Iqschfp	SCHIP1
Schip1	SCHIP1
	TRY2P
Mcoln3	MCOLN3
	AGK-DT
	
	
Zfp746	ZNF746
	MIR7703
Rnf31	RNF31
	
	PDCD5P1
Slc48a1	SLC48A1
	
Pygm	PYGM
	
Chchd3	CHCHD3
	
	OR11M1P
	
	
Psmd11	PSMD11
	MTND4LP20
Sppl3	SPPL3
Rspo3	RSPO3
Lrriq4	LRRIQ4
	LARP7P4
	PSMC1P7
	
	
	NFU1P2
	
	MTCO2P31
Fndc3b	FNDC3B
Sh3bgrl2	SH3BGRL2
	
	DPY19L2P1
	MTRES1P1
Arfgef3	ARFGEF3
Elapor1	ELAPOR1
	
Nrf1	NRF1
	SF1-DT
Map4k2	MAP4K2
Rap1b	RAP1B
Ypel3	YPEL3
	
Rsad1	RSAD1
	UST-AS2
	GAPDHP15
Fuca2	FUCA2
	
Lhfpl2	LHFPL2
	LAP3P2
	
	LINC01013
Dapp1	DAPP1
	
	HMGN1P28
Hoxb6	HOXB6
	NDUFB10P2
Stk10	STK10
	
	
	
Gdpd3	GDPD3
	
	CLNS1AP1
	
	PRO1804
	
	RPL9P29
	
	
	
Sstr2	SSTR2
	
Znhit1	ZNHIT1
	MLIP-IT1
	
	TSPOAP1-AS1
	
	
Slc25a31	SLC25A31
	
	
	H3P28
Slc17a5	SLC17A5
Rnf31	
	MINCR
Mapk3	MAPK3
	
Trbv30	TRBV29-1
	EEF1B2P8
	RPS3AP19
Ltv1	
	
	RNA5SP383
	KRT18P34
	
	
Tmprss11e	TMPRSS11E
Irf9	IRF9
	LINC01324
	BCL2L12P1
Slc22a3	SLC22A3
	SERPINA15P
	LINC02210
Lrrc24	LRRC24
Sis	SI
	
	FUNDC2P3
	RPS4XP8
	RPL17P25
Taar9	TAAR9
	MTCO2P25
Zfp282	ZNF282
	MTND4P13
	
N4bp3	N4BP3
Wasf1	WASF1
	
Hoxb1	HOXB1
Fzd6	FZD6
Pcbd2	PCBD2
Ptrh2	PTRH2
	
Pcdh10	PCDH10
	RPL32P31
	ERBIN-DT
	
	
	
	
	
	LILRA2
	
	MAPK8IP1P2
Dennd2a	DENND2A
Det1	
Tmem154	TMEM154
	ACSL6-AS1
Adam10	ADAM10
Endov	ENDOV
Mtmr12	MTMR12
	
	
Tmprss11f	TMPRSS11F
Sbspon	SBSPON
Rec8	REC8
	THAP9-AS1
	
	
Top1mt	TOP1MT
	MGAT2P2
Gm648	CT45A3
Gm648	CT45A5
Gm648	CT45A6
Arhgap29	ARHGAP29
Ehd1	EHD1
	
Prc1	PRC1
Nsun7	NSUN7
	
	
	
Gm648	CT45A2
	
Tnni3	TNNI3
Gm648	CT45A7
	
Abitram	ABITRAM
	
Ogdh	OGDH
	
	
	
Gm648	CT45A8
	
	
	
	
	
Ctnnal1	CTNNAL1
	
Ipo4	IPO4
Fbxo5	FBXO5
Gm648	CT45A9
Mmgt1	MMGT1
Mmgt2	MMGT1
	
Ppp2ca	PPP2CA
Ppil4	PPIL4
Gypa	GYPB
Mir505	MIR505
Gm7073	CXorf66
	
	HNRNPA3P3
	RN7SL727P
Gm715	
Dcx	DCX
	
	MIR194-2HG
Mir192	MIR192
	MIR194-2
Atg2a	ATG2A
	Y_RNA
9030025P20Rik	ERMARD
Gm3435	ERMARD
Ermard	ERMARD
Mir32	MIR32
Lcn9	LCN9
Rpl22l1	RPL22L1
	LINC01800
	
Ccdc9	CCDC9
	MTCO3P45
	IGKV2OR2-2
	RPL34P8
Fubp3	FUBP3
	PANTR1
	YBX1P5
	CORO1A-AS1
Gtf2h2	GTF2H2
Bola2	BOLA2B
	
	RPL37P12
	
Tmem104	TMEM104
	SLX1A-SULT1A3
	
	ST13P21
Spata16	SPATA16
Meis1	MEIS1
Abca4	ABCA4
	MIR6856
	
Exosc2	EXOSC2
Mark4	MARK4
	MAPRE1P2
Herc3	
Rnf150	RNF150
	
	
	MIR6750
	MIR6749
Ppp2r5b	PPP2R5B
	
	MECOM-AS1
	
Ly6e	LY6E
	
	
	
Hlf	HLF
	
	
	LINC01579
	NPIPB13
Gpr160	GPR160
	SMG1P5
Sh3gl3	SH3GL3
Gpha2	GPHA2
	
	
	LINC02267
Cd2bp2	CD2BP2
	
	UGT2B26P
	
	
	GCOM2
	
Majin	MAJIN
	
Map2k3	MAP2K3
Armc8	ARMC8
Inpp4b	INPP4B
	CD2BP2-DT
Tbc1d10b	TBC1D10B
Batf2	BATF2
	KLK13
Gpm6b	GPM6B
Abl1	ABL1
Arl2	ARL2
	SPATA8
	
Zfp398	ZNF398
Krcc1	KRCC1
	
	
	
Coro1a	CORO1A
	
	
	
	
	
	GGCTP3
Tnfaip3	TNFAIP3
	
Fam110c	FAM110C
	MIR6879
	
	
Gml	GML
Gml2	GML
Cdc42bpg	CDC42BPG
	
	
	RPL22P11
	
Fbxo48	FBXO48
	MYH16
	
	CDC42P3
	LINC01197
	
	
	
	
	
	
	LINC01964
	
	LINC02790
	
	
	
	
	NCRNA00250
Qrfp	QRFP
	ERICD
Creg2	CREG2
	
	
	H2AZP7
	
Fibcd1	FIBCD1
	
	PRCPP1
	
Gpihbp1	GPIHBP1
Otx1	OTX1
	
	
	
	
Gys1	GYS1
Gemin8	GEMIN8
	
Jrk	JRK
	
	OR51F5P
	
Zscan2	ZSCAN2
	
	OR51C4P
	KRT8P49
	
	OR51F3P
	
Prdm12	PRDM12
	OR51F4P
Pgm1	PGM1
	
	S100A11P2
SNORA62	SNORA62
	OR51N1P
	
	OR52Y1P
Olfr584	OR52R1
Olfr582	OR52R1
Olfr569	OR52R1
	
	OR51A8P
Ubxn2a	UBXN2A
	OR51H1
Tmem164	TMEM164
	OR51H2P
Zmiz2	ZMIZ2
	
	OR51A6P
Olfr578	OR51G1
	
	OR51A3P
Ier5l	IER5L
	OR51A2
	
	OR51A5P
	OR51P1P
	OR52J2P
Olfr592	OR52J3
	C9orf106
Olfr589	OR52E2
	OR52E1
	OR52S1P
	OR52E3P
	OR52J1P
	
	
	LINC01503
Lypd2	LYPD2
	OR52A4P
	OR51A1P
	
	
	
	HBB
Mir652	MIR652
	MIR3978
	SLURP2
Snord96a	SNORD96B
	RN7SL159P
	AMMECR1-IT1
	
Rtl9	RTL9
	
	TCF7L1-IT1
	
	MTCO1P48
	
	
	
	
Gpr45	GPR45
Igsf21	IGSF21
	
	ST3GAL1-DT
	HPYR1
	
	
	CYP11B2
	
Sowahd	SOWAHD
	VN2R3P
Rpl39	RPL39
	
	PPP1R21-DT
Cntnap3	CNTNAP3
	NKAIN1P2
St6gal2	ST6GAL2
	
	SNORA69
	
	SAMD12-AS1
Upf3b	UPF3B
Coa7	COA7
	HBD
	
	
Mrpl46	MRPL46
	
	
	ZNF696
	
	PRKCA-AS1
Abca9	ABCA9
	PFN1P10
	
Dkkl1	DKKL1
	
	HNRNPA1P12
	RPL35AP17
	
	CHASERR
Adgrb1	ADGRB1
Dpysl3	DPYSL3
	HBBP1
	BGLT3
Mad2l2	MAD2L2
	
	HBG2
	
	
Hbb-y	HBE1
Rasgrp3	RASGRP3
	LILRA1
Rnf113a1	RNF113A
	DNM1P47
Ndufa1	NDUFA1
	
	
	
	
Akap14	AKAP14
	
	WBP1LP5
	
	OR51AB1P
Olfr66	OR51B4
	LINC00052
	OR51B5
	OR4F13P
Lrrk1	LRRK1
Gpr139	GPR139
Lat	LAT
	OR51B3P
	OR51B8P
Olfr623	OR51B6
Olfr65	OR51B6
	
	
	OR51J1
Gm49378	
Tm9sf1	
Olfr635	OR51Q1
Olfr638	OR51Q1
	OR51K1P
	OR51A10P
Olfr646	OR52D1
	RBM17P1
	
	
	RN7SL640P
Ubqln3	UBQLN3
	SPATA31A1
Relb	RELB
Zc2hc1b	ZC2HC1B
	
Nkap	NKAP
	
	
Gm49378	TM9SF1
Tm9sf1	TM9SF1
Usp44	USP44
Ubqlnl	UBQLNL
	OLFM5P
	OR52V1P
	OR52H2P
	OR52B5P
	
	
Ppm1d	PPM1D
	OR52T1P
	LINC02429
	HNRNPA1P53
Olfr650-ps1	OR52B6
	
	
	
	FAM74A1
Lsm11	LSM11
	
Zfp330	ZNF330
	
	ZNF658B
Trim6	TRIM6
	
	ZNHIT1P1
	
	SKP1P3
	FKBP4P2
	SDR42E1P1
Rspo2	RSPO2
	ATP5F1AP8
Efcab9	EFCAB9
	RAB28P1
	RBPJP5
	GLIDR
	
Ginm1	GINM1
	
	
Aff4	AFF4
Tesc	TESC
	
	FGF7P3
Samd5	SAMD5
	
	
	RN7SL763P
	SNORA70
	
Cask	CASK
	
	RPL7AP49
	
	CDRT15P14
	
	
	
	DNAAF3-AS1
	MEP1AP1
	
	ANKRD20A2P
	
	RHPN1-AS1
	
	
	
	
	
	
	VN1R81P
	
	
	
	ST13P6
	
	
Rac3	RAC3
9130401M01Rik	C8orf76
Gm29394	C8orf76
Syt5	SYT5
	
	TSPYL6
Arg1	ARG1
	
	LINC02409
	
	MRPL2P1
	
Svopl	SVOPL
Rbm19	RBM19
	LINC00499
	ANKRD20A8P
Gm49378	
Tm9sf1	
	
	
Tssk4	TSSK4
	IGKV2OR2-10
	DBF4P3
	LINC01885
	
	IGKV1OR2-9
	
	LINC01805
	LINC01085
	
	
	
	MROH4P
	
Skap1	SKAP1
	RNU6-1269P
Slc26a1	SLC26A1
	
	
	SNX18P8
	FAM95B1
Alk	ALK
	LINC00536
	EGLN1P1
	
	CHMP4A
	
	LINC01591
	KRT8P24
Synm	SYNM
	
	
	
	CNN2P2
	GXYLT1P3
	
	TSNARE1
	AQP7P5
	
	
Spata18	SPATA18
Slc46a2	SLC46A2
Inafm1	INAFM1
Ppp1r37	PPP1R37
	
	ZNF883
	
	
	SNRPGP3
Trim34a	TRIM6-TRIM34
Trim34b	TRIM6-TRIM34
Mkln1	MKLN1
	MUPP
	
	
	
	
	
	
	
	FAM225B
	FAM169B
	MDP1
	FAM225A
Slc31a2	SLC31A2
	RPS3AP50
	
	
	
	
	
	
	
	
	
	
	ITPKC
	
	
Afap1l1	AFAP1L1
	
	
Psmb1	PSMB1
	OR1K1
Herc3	HERC3
	KRT18P67
	
Rc3h2	RC3H2
	
	DPYD-IT1
	GYG1P3
Olfml3	OLFML3
	CTU1
	NEDD8-MDP1
	ZNF599
	
Trim75	TRIM22
	TUBAP12
	
Slc2a12	SLC2A12
	
	
	
	
	C6orf99
Chd2	CHD2
	SLC44A3-AS1
	SIGLEC18P
	
Nedd8	NEDD8
	TAAR7P
	LILRB1-AS1
Serinc1	SERINC1
	
Ptprh	PTPRH
Khdrbs3	KHDRBS3
	
	ULBP1
Slx1b	SLX1A
	
Yipf5	YIPF5
Arhgap18	ARHGAP18
	MRPL53P1
	
Trabd2b	TRABD2B
Tinf2	TINF2
	
Gclm	GCLM
	
	
	LINC02510
Cmas	CMAS
Sult5a1	SULT1A4
Gatb	GATB
Jazf1	JAZF1
Rpf1	RPF1
	
Sobp	SOBP
	
	
Lrrc10	LRRC10
	
	
	HNRNPA1P13
	CCNG2P1
	
	
	
	
	SEPHS2P1
	
	
	
Mlec	MLEC
	RBM11P1
	PGAM5P1
	OR4F7P
	
Tgfbr3	TGFBR3
	
Agpat4	AGPAT4
Mcc	MCC
	OR52U1P
Olfr504	OR56B1
Olfr657	OR56B1
	OR52N3P
	RPS3AP28
Olfr675	OR52E6
Olfr671	OR52E6
Copg2	COPG2
Zfp41	
Olfr675	OR52E8
Olfr671	OR52E8
	
Slurp1	SLURP1
	OR52E7P
	HBG1
	
	
	
	LINC01782
	EML2-AS1
	
Mrgprg	MRGPRG
	
	CHCHD2P3
	MRGPRG-AS1
	LY6E-DT
Snord90	SNORD90
Zbtb6	ZBTB6
	PCAT19
Camkk2	CAMKK2
Mrgpre	MRGPRE
Zbtb26	ZBTB26
Zfp251	ZNF251
	
	NDUFA5P8
	
	NDUFA5P1
Tgm1	TGM1
	RPL5P21
	
	
	
	
Ces1c	CES1
Ces1h	CES1
Ces1b	CES1
Ces1g	CES1
Ces1d	CES1
Rabgap1	RABGAP1
	
	
	
	
Zfp54	ZNF195
Gm7145	ZNF195
Gm28168	ZNF195
2610021A01Rik	ZNF195
Gm28360	ZNF195
	
	GLI4
Wdr27	WDR27
	
Rgs9bp	RGS9BP
	C19orf54
St3gal1	ST3GAL1
	
	
Dhrs1	DHRS1
	
N4bp2	N4BP2
Prdm6	PRDM6
	
	MAN1A2P1
	CNOT7P2
	VAV3-AS1
	
	
	
	
	
	RPL21P23
	
	
	VN1R87P
	
	
	
	
	
	
	
Rpl18a	RPL18A
Ccdc112	CCDC112
	
	PAXIP1-DT
	
Fam180a	FAM180A
	RNY1P15
	
Adcy8	ADCY8
	
Gm49337	PIK3R3
Pik3r3	PIK3R3
	MIR600HG
Strbp	STRBP
Tcf23	TCF23
Lrrc17	LRRC17
	ILRUNP1
Nop9	NOP9
	DUXAP1
	LINC01831
	MCUR1P2
	
Atp1b3	ATP1B3
	
	GTF2F2P1
Tgfa	TGFA
	
Tbxas1	TBXAS1
Pop4	POP4
	LPAL2
	
	RPS23P2
Frem3	FREM3
	
	
	PHACTR2-AS1
	B3GALNT2P1
	
	
	ALG14-AS1
	
	
	MTND3P21
	
	CNN3-DT
Fam135b	FAM135B
	
	
	PES1P1
	
	
Hpgds	HPGDS
	ELAVL4-AS1
Slco6d1	SLCO6A1
Slco6c1	SLCO6A1
Serac1	SERAC1
	
Cideb	CIDEB
	
	STAG1-DT
	SERF1AP1
	
	MTND4P17
	SDHDP3
	LINC00616
Chtf8	CHTF8
	
Gfm1	GFM1
Agbl5	AGBL5
Ltb4r2	LTB4R2
	
Atp1a3	ATP1A3
	LTB4R
Cacna1g	CACNA1G
Szt2	SZT2
	
Glg1	GLG1
Ripk3	RIPK3
	
	
	
	
	LNCOC1
	
	
	FAM149B1P1
	
	
	TSSC2
Gm24765	U6
	MTND2P7
	
Gpt	GPT
Lrrc28	LRRC28
Fchsd1	FCHSD1
	MIR600
U6	RNU6-820P
	
	BANCR
	
	
Nfatc4	NFATC4
Bnc2	BNC2
	OR7E12P
	FAM86GP
	
	
	
	LINC02615
	
	
	
	SNRPCP5
	
	RPS3AP39
	RPS24P14
Tmem212	TMEM212
	
	
	ACTG1P22
	
	STPG2-AS1
Slc22a2	SLC22A2
	
	GLYATL1P1
	
	
	
Erich6	ERICH6
	R3HDM2P1
	
	GLYATL1P4
	HHIP-AS1
	GLYATL1B
	
	ATP5PBP6
	
	WBP1LP8
	FAM111B
	
	
Vwa3b	VWA3B
	
	CDRT15P11
	RPL10P10
	
	ANKRD20A17P
	STXBP5-AS1
Hhip	HHIP
	C8orf31
	LSM1P1
	
Tjp2	
	FAM111A-DT
	
Dtx4	DTX4
Fxn	FXN
	MTCYBP35
	KRT18P43
	MTCYBP40
	
	NCK1-DT
	MTND4P12
	CCAT2
	SLC2A3P1
Lynx1	LYNX1
Ppic	PPIC
Tjp2	TJP2
	ANKRD33B-AS1
Gmps	GMPS
	
	
Ttc33	TTC33
	
Rbm46	RBM46
Pfpl	MPEG1
Mpeg1	MPEG1
	RN7SL42P
	WARS1P1
	SLC25A47P1
	
	
	
Gm26461	RN7SL435P
	
	OR5AN2P
	GOLGA8VP
	OR5BR1P
	LYNX1-SLURP2
	OR10N1P
	
	AK4P5
	
Zdhhc14	ZDHHC14
Vwa5a	VWA5A
AW551984	VWA5A
	
	
	
	
	
Lnpep	LNPEP
	
	
	ELL2P2
	
Nr3c2	NR3C2
	
Zhx2	ZHX2
	
	
	
	LINC00689
1700018B08Rik	C16orf95
Ttc23	TTC23
	
	LINC01349
	HTR5A-AS1
	ZFAT-AS1
	
	
	
	
Phtf1	PHTF1
	
	
	
	
	
	PPIAP74
	KRT18P35
Mrtfb	MRTFB
Vipr2	VIPR2
	
	
	
Zfp41	ZFP41
	
	RPL35AP9
	
	LINC02068
	
	
	NAALADL2-AS1
	
	HMGN2P26
	
	
Lrrc34	LRRC34
Hhla1	HHLA1
Gje1	GJE1
Cnksr3	
	
	
	
2310057J18Rik	C6orf58
	
	LINC01791
	
Btnl9	BTNL9
	HMGB1P17
	
	MAPK6P1
	
	
	
	FER1L6-AS2
	ZNF181
	
	
	
	
Rpl7	RPL7
Ccn6	CCN6
	
Srsf7	SRSF7
Rps3a1	RPS3A
	
Ffar3	FFAR3
	
	ATP6V1G1P5
	
	
	RNMTL1P2
	
	MIMT1
	
	
Ppargc1b	PPARGC1B
	
	
	
Eefsec	EEFSEC
Pirb	LILRB4
Gm15448	LILRB4
Gm15922	LILRB4
Lilra6	LILRB4
Gm14548	LILRB4
Lilra5	LILRB4
Pira2	LILRB4
Eif3c	EIF3CL
	LINC00930
Col28a1	COL28A1
	
	LINC01208
Rgma	RGMA
C030006K11Rik	C8orf82
	
	
	
	
	ANAPC15P2
	GSTM5
Slc2a2	SLC2A2
	MTCO1P49
Cpq	CPQ
Percc1	PERCC1
	OR10D1P
Zfp469	ZNF469
	OR8F1P
	OR8G7P
	SLC5A4P1
	
Car5a	CA5A
Eps8l2	EPS8L2
	
	KRT8P44
	
	
	CCNG1P1
	
	PDE7B
Wdr77	WDR77
	LINC01812
Pla2g10	PLA2G10
	HMGB3P11
	LINC01580
	
	PIP5K1P2
	
	
	LDHAP7
Lrch4	LRCH4
Gm20605	LRCH4
Mlxip	MLXIP
	
	
Efr3a	EFR3A
	
	SLC9B1P2
Eif3c	EIF3C
	
	
	LINGO1-AS2
Pld3	PLD3
1600012H06Rik	C6orf120
	LINC00923
Mfsd1	MFSD1
Srsf12	SRSF12
	
Gstm7	GSTM2
Tgoln1	TGOLN2
Ccser1	CCSER1
	C15orf32
	
Slc26a2	SLC26A2
	
	LINC01582
	CACYBPP3
	
Olfr1303	OR4F3
Adamts2	ADAMTS2
Tulp4	TULP4
	LINC02253
	
	
Igf1r	IGF1R
	
	
	
Nmu	NMU
Clip4	CLIP4
Amdhd1	AMDHD1
	
	
Mir339	MIR339
	MIR4648
Gm24646	RNU6-215P
	Y_RNA
	Y_RNA
	SNORA80D
	RN7SL851P
Gm22148	RNU6-218P
	MIR4656
	MIR3683
	U3
	Y_RNA
	RNU6-534P
	
	Y_RNA
	Y_RNA
	PGBD4P3
	RN7SKP228
	Metazoa_SRP
	ARL2BPP5
SNORA63	SNORA63
SNORA63	SNORA63
SNORA63	SNORA63
	MIR3146
	RNU1-15P
	ARHGAP26-AS1
Gm23650	
	MIR1183
	RN7SL542P
	RNA5SP228
	Y_RNA
	
	SNORD65C
	RNU7-143P
	RPL23AP46
	U3
	RNU6-1103P
	MIR550A3
	
	
	MIR550A1
	MIR550B1
	RNU6-979P
	
	
	MIR148A
	RNU6-1085P
Ndfip1	NDFIP1
	RNU6-438P
	MIR548N
	Y_RNA
	MIR550A2
Pah	PAH
	MIR550B2
	RN7SL83P
	RN7SL132P
	SNORA20B
Utrn	UTRN
	MIR1200
U6	RNU6-565P
	
	Y_RNA
U6	RNU6-1097P
	
	MIR3943
	RNU7-35P
	RNU6-575P
Gm24313	SNORA5A
Snora5c	SNORA5C
	SNORA5B
Gm23626	SNORA9
Gm25800	SNORA9
Snora9	SNORA9
7SK	RN7SKP218
	RN7SL292P
Gm25588	
Gm24460	
Gm24728	
	
Gm25582	
Gm26495	
	PCDHB8
	RNU6-389P
	Metazoa_SRP
Gm23661	RNU2-29P
	RNU1-14P
Gm23245	SNORA22B
Snora15	SNORA15
	RNU6-1091P
	
U6	RNU6-1126P
Gm22302	RNU6-1126P
	RNU6-1125P
	RNU6-1052P
Crebrf	CREBRF
	RNU6-1335P
	
	RNU6-417P
Gm24339	
Gm23245	SNORA22
Derl1	DERL1
Snora15	SNORA15B-2
	MIR4283-2
	RNU6-912P
	RNU6-229P
	RNA5SP231
	MIR4650-1
U6	RNU6-1229P
Gm22302	RNU6-1229P
	RNU6-1198P
	RNA5SP232
U6	RNU6-973P
Gm22302	RNU6-973P
Gm22827	RNU6-832P
U6	RNU6-832P
	Y_RNA
Gm23245	SNORA22C
	RNU6-313P
Snora15	SNORA15B-1
	Y_RNA
	MIR3914-1
	MIR3914-2
	RN7SKP75
	
	RN7SL43P
	RNA5SP234
	RN7SL869P
	SNORA14A
	
	MIR4674
	NALT1
	RNU6-849P
	
	MIR4651
	Y_RNA
	
	RN7SL35P
	Y_RNA
Egfl7	EGFL7
	RNU6-274P
U6	RNU6-10P
U6	RNU6-10P
	RN7SKP129
	RRAS2P1
	MIR4652
	RPSAP19
Gm24851	RNU6-1328P
	BCAS2P2
	RNU4-16P
	RNU6-956P
Tmem144	TMEM144
7SK	RN7SKP104
	MIR5692A1
	MIR5692C2
	RNA5SP235
	RNU6-532P
	RNU6-364P
F3	F3
	RN7SL7P
	RN7SL478P
	Y_RNA
	RNU7-188P
	
	MIR591
	
	
	
	RN7SL416P
	RN7SL252P
	RNU6-1104P
	
	
	
Spink6	SPINK6
	
U6	RNU6-1322P
	RNA5SP236
	Y_RNA
Gm25565	RNU6-1136P
	RN7SKP198
	SNORA25B
Gm22576	RNU6-581P
	RN7SKP277
	RNA5SP241
Mir129-1	MIR129-1
	
	RNU6-517P
	MIR4653
	MIR593
